TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
C1ql2	chr1	120268062	120268562	False	False
Marco	chr1	120432503	120433003	False	False
En1	chr1	120529897	120530397	False	False
Insig2	chr1	121260068	121260568	False	True
Ccdc93	chr1	121358528	121359028	False	False
Htr5b	chr1	121455944	121456444	False	False
Ddx18	chr1	121495468	121495968	False	True
Dpp10	chr1	124773526	124774026	False	False
Actr3	chr1	125363034	125363534	False	True
Slc35f5	chr1	125488503	125489003	False	True
Gpr39	chr1	125604482	125604982	False	False
Lypd1	chr1	125839701	125840201	False	False
Nckap5	chr1	126758286	126758786	False	False
Mgat5	chr1	127132505	127133005	False	False
Tmem163	chr1	127605583	127606083	False	False
Acmsd	chr1	127656900	127657400	False	False
Ccnt2	chr1	127701651	127702151	False	True
Map3k19	chr1	127782518	127783018	False	False
Rab3gap1	chr1	127796260	127796760	True	True
Zranb3	chr1	128030534	128031034	False	True
R3hdm1	chr1	128030811	128031311	False	False
Ubxn4	chr1	128171451	128171951	False	True
Lct	chr1	128255805	128256305	False	False
Mcm6	chr1	128287151	128287651	False	True
Dars1	chr1	128344846	128345346	True	False
Cxcr4	chr1	128519777	128520277	False	False
Thsd7b	chr1	129200831	129201331	False	False
Cd55b	chr1	130350496	130350996	False	False
Cd55	chr1	130390231	130390731	False	False
Zp3r	chr1	130557108	130557608	False	False
C4bp	chr1	130589119	130589619	False	False
Gm29427	chr1	130643286	130643786	False	False
Yod1	chr1	130644814	130645314	False	True
Pfkfb2	chr1	130656740	130657240	False	False
AA986860	chr1	130659463	130659963	False	False
Fcamr	chr1	130728389	130728889	False	False
Pigr	chr1	130754171	130754671	False	False
Fcmr	chr1	130793267	130793767	False	True
Il24	chr1	130814941	130815441	False	False
Il20	chr1	130838938	130839438	False	False
Il19	chr1	130867602	130868102	False	False
Il10	chr1	130947332	130947832	False	False
Mapkapk2	chr1	131025313	131025813	False	False
Dyrk3	chr1	131065827	131066327	False	False
Eif2d	chr1	131080668	131081168	True	True
Rassf5	chr1	131172745	131173245	False	False
Ikbke	chr1	131204438	131204938	False	False
Srgap2	chr1	131454835	131455335	False	False
Fam72a	chr1	131455391	131455891	False	True
Avpr1b	chr1	131526727	131527227	False	False
Ctse	chr1	131565794	131566294	False	False
Rab7b	chr1	131616183	131616683	False	False
Slc26a9	chr1	131671510	131672010	False	False
Pm20d1	chr1	131724869	131725369	False	True
Slc41a1	chr1	131755465	131755965	False	False
Rab29	chr1	131794728	131795228	False	False
Nucks1	chr1	131838044	131838544	False	True
Slc45a3	chr1	131890455	131890955	False	False
Elk4	chr1	131935095	131935595	True	True
Mfsd4a	chr1	131995453	131995953	False	False
Cdk18	chr1	132067172	132067672	False	False
Lemd1	chr1	132118919	132119419	False	False
Gm29695	chr1	132118945	132119445	False	False
ENSMUSG00000121918	chr1	132128451	132128951	False	False
Klhdc8a	chr1	132226114	132226614	False	False
Nuak2	chr1	132243614	132244114	False	False
Tmcc2	chr1	132318769	132319269	False	True
Dstyk	chr1	132345043	132345543	False	True
Rbbp5	chr1	132404923	132405423	False	True
Tmem81	chr1	132433718	132434218	False	False
Cntn2	chr1	132470427	132470927	False	False
Nfasc	chr1	132669245	132669745	False	False
Lrrn2	chr1	132807761	132808261	False	False
Mdm4	chr1	132952826	132953326	False	True
Pik3c2b	chr1	132973500	132974000	False	False
Ppp1r15b	chr1	133058631	133059131	False	True
Plekha6	chr1	133108809	133109309	False	False
Golt1a	chr1	133237288	133237788	False	False
Kiss1	chr1	133254700	133255200	False	False
Ren1	chr1	133277998	133278498	False	False
Etnk2	chr1	133291060	133291560	False	False
Sox13	chr1	133351865	133352365	False	False
Snrpe	chr1	133537779	133538279	True	True
Zc3h11a	chr1	133566658	133567158	False	True
Zbed6	chr1	133588806	133589306	False	False
Lax1	chr1	133617574	133618074	False	True
Atp2b4	chr1	133728529	133729029	False	False
Optc	chr1	133835487	133835987	False	False
Prelp	chr1	133848902	133849402	False	False
Fmod	chr1	133964742	133965242	False	False
Btg2	chr1	134006608	134007108	False	False
Chit1	chr1	134038730	134039230	False	False
Chi3l1	chr1	134109664	134110164	False	False
Mybph	chr1	134120945	134121445	False	False
Adora1	chr1	134162919	134163419	False	False
Myog	chr1	134217477	134217977	False	False
Ppfia4	chr1	134260416	134260916	False	True
Tmem183a	chr1	134289467	134289967	True	True
Mgat4f	chr1	134313428	134313928	False	False
Cyb5r1	chr1	134333269	134333769	False	False
Adipor1	chr1	134342866	134343366	False	True
Klhl12	chr1	134383019	134383519	False	True
Rabif	chr1	134422136	134422636	True	False
Mgat4e	chr1	134477170	134477670	False	False
Kdm5b	chr1	134487680	134488180	False	False
Syt2	chr1	134574169	134574669	False	False
Ppp1r12b	chr1	134773908	134774408	False	True
Ube2t	chr1	134890053	134890553	False	True
Lgr6	chr1	135032764	135033264	False	True
Ptprv	chr1	135060082	135060582	False	False
Ptpn7	chr1	135060213	135060713	False	True
Arl8a	chr1	135074312	135074812	True	False
Gpr37l1	chr1	135095169	135095669	False	False
Elf3	chr1	135186056	135186556	False	False
Rnpep	chr1	135211572	135212072	True	False
Timm17a	chr1	135241266	135241766	False	True
Lmod1	chr1	135252295	135252795	False	False
Shisa4	chr1	135302725	135303225	False	False
Ipo9	chr1	135357987	135358487	True	True
Nav1	chr1	135615593	135616093	False	False
Csrp1	chr1	135647549	135648049	False	True
Phlda3	chr1	135694622	135695122	False	False
Tnni1	chr1	135710553	135711053	False	False
Lad1	chr1	135746086	135746586	False	False
Tnnt2	chr1	135763842	135764342	False	False
Pkp1	chr1	135846695	135847195	False	False
Igfn1	chr1	135909970	135910470	False	False
Tmem9	chr1	135935638	135936138	True	False
Ascl5	chr1	135978292	135978792	False	False
Cacna1s	chr1	135980238	135980738	False	False
Kif21b	chr1	136058877	136059377	False	False
Mroh3	chr1	136140316	136140816	False	False
Inava	chr1	136161752	136162252	False	False
Gpr25	chr1	136188361	136188861	False	False
Camsap2	chr1	136273186	136273686	False	False
Ddx59	chr1	136342759	136343259	True	False
Kif14	chr1	136395423	136395923	False	True
Zfp281	chr1	136552389	136552889	False	False
Nr5a2	chr1	136887936	136888436	False	False
Ptprc	chr1	138102794	138103294	False	False
Atp6v1g3	chr1	138201226	138201726	False	False
Nek7	chr1	138547237	138547737	False	False
Lhx9	chr1	138776065	138776565	False	False
2310009B15Rik	chr1	138784340	138784840	False	True
Dennd1b	chr1	138891357	138891857	False	False
Crb1	chr1	139304565	139305065	False	True
Zbtb41	chr1	139349870	139350370	False	False
Aspm	chr1	139382260	139382760	False	False
F13b	chr1	139429190	139429690	False	False
Cfhr1	chr1	139487760	139488260	False	False
Cfhr4	chr1	139708731	139709231	False	False
Cfhr2	chr1	139786178	139786678	False	False
Cfh	chr1	140110768	140111268	False	False
Kcnt2	chr1	140173695	140174195	False	False
B3galt2	chr1	143516152	143516652	False	False
Cdc73	chr1	143578381	143578881	False	True
Glrx2	chr1	143591826	143592326	False	False
Ro60	chr1	143652556	143653056	False	True
Uchl5	chr1	143652769	143653269	False	True
Rgs2	chr1	143879649	143880149	False	False
Rgs13	chr1	144052860	144053360	False	False
Rgs1	chr1	144124730	144125230	False	False
Rgs21	chr1	144443155	144443655	False	False
Rgs18	chr1	144650923	144651423	False	False
Brinp3	chr1	146370248	146370748	False	False
Pla2g4a	chr1	149836791	149837291	False	False
Ptgs2	chr1	149975532	149976032	False	False
Pdc	chr1	150194918	150195418	False	False
Tpr	chr1	150268339	150268839	False	True
Odr4	chr1	150268581	150269081	False	True
Prg4	chr1	150341666	150342166	False	False
Hmcn1	chr1	150868552	150869052	False	False
Gm47985	chr1	151058038	151058538	False	False
Gm8947	chr1	151067877	151068377	False	False
Gm47995	chr1	151073907	151074407	False	False
3110040M04Rik	chr1	151079622	151080122	False	False
Gm47996	chr1	151085629	151086129	False	False
Ivns1abp	chr1	151219978	151220478	False	True
Swt1	chr1	151303956	151304456	False	True
Trmt1l	chr1	151304043	151304543	True	True
Rnf2	chr1	151376456	151376956	True	True
Niban1	chr1	151446874	151447374	False	False
Edem3	chr1	151630875	151631375	False	True
1700025G04Rik	chr1	151965471	151965971	False	False
Tsen15	chr1	152262183	152262683	True	True
Colgalt2	chr1	152275331	152275831	False	True
Apobec4	chr1	152626052	152626552	False	False
Rgl1	chr1	152641806	152642306	False	False
Arpc5	chr1	152642043	152642543	False	False
Ncf2	chr1	152675695	152676195	False	False
Smg7	chr1	152778123	152778623	False	True
Nmnat2	chr1	152830499	152830999	False	True
Lamc2	chr1	153061543	153062043	False	False
Lamc1	chr1	153208282	153208782	False	False
Shcbp1l	chr1	153300658	153301158	False	False
Dhx9	chr1	153363104	153363604	True	True
Npl	chr1	153425541	153426041	False	False
Rgs8	chr1	153528521	153529021	False	False
Rgs16	chr1	153615845	153616345	False	False
Rnasel	chr1	153624922	153625422	False	False
Rgsl1	chr1	153719638	153720138	False	False
Teddm1b	chr1	153749841	153750341	False	False
Teddm1a	chr1	153767238	153767738	False	False
Teddm2	chr1	153775704	153776204	False	False
Glul	chr1	153779294	153779794	False	True
Zfp648	chr1	154076683	154077183	False	True
Cacna1e	chr1	154739563	154740063	False	False
Ier5	chr1	154975132	154975632	False	False
Mr1	chr1	155022300	155022800	False	True
Stx6	chr1	155034211	155034711	False	False
BC034090	chr1	155119940	155120440	False	False
Xpr1	chr1	155292825	155293325	False	True
Acbd6	chr1	155433618	155434118	True	True
Lhx4	chr1	155627180	155627680	False	False
Qsox1	chr1	155688347	155688847	False	False
Cep350	chr1	155848751	155849251	False	True
Tor1aip2	chr1	155910899	155911399	True	True
ENSMUSG00000121909	chr1	155911910	155912410	False	False
Tor1aip1	chr1	155911923	155912423	True	False
Fam163a	chr1	156032346	156032846	False	True
Tdrd5	chr1	156130926	156131426	False	True
Nphs2	chr1	156138047	156138547	False	False
Rpl35rt	chr1	156193360	156193860	False	False
Axdnd1	chr1	156225862	156226362	False	True
Soat1	chr1	156301651	156302151	False	False
Abl2	chr1	156386307	156386807	False	False
Tor3a	chr1	156501676	156502176	False	True
Fam20b	chr1	156531114	156531614	False	False
Angptl1	chr1	156665882	156666382	False	False
Ralgps2	chr1	156766922	156767422	False	False
Tex35	chr1	156936000	156936500	False	False
Rasal2	chr1	157239915	157240415	False	True
Cryzl2	chr1	157285900	157286400	False	False
Sec16b	chr1	157334048	157334548	False	False
Brinp2	chr1	158123784	158124284	False	False
Astn1	chr1	158189660	158190160	False	False
Pappa2	chr1	158785687	158786187	False	False
Cop1	chr1	159059646	159060146	False	True
Tnr	chr1	159677717	159678217	False	True
4930523C07Rik	chr1	159871704	159872204	False	False
Tnn	chr1	159980900	159981400	False	False
Mrps14	chr1	160022535	160023035	True	True
Cacybp	chr1	160040195	160040695	False	False
Rabgap1l	chr1	160135097	160135597	False	True
Gpr52	chr1	160405294	160405794	False	False
Rc3h1	chr1	160757344	160757844	False	False
Serpinc1	chr1	160805966	160806466	False	False
Zbtb37	chr1	160861604	160862104	False	True
Dars2	chr1	160897978	160898478	True	True
Cenpl	chr1	160898033	160898533	False	True
Klhl20	chr1	160958831	160959331	True	True
Ankrd45	chr1	160970032	160970532	False	False
Tex50	chr1	160986634	160987134	False	False
SLC9C2	chr1	161002921	161003421	False	False
Prdx6	chr1	161078539	161079039	True	True
Tnfsf4	chr1	161222730	161223230	False	False
Tnfsf18	chr1	161321974	161322474	False	False
Fasl	chr1	161615814	161616314	False	False
Suco	chr1	161704001	161704501	False	False
Pigc	chr1	161796505	161797005	True	True
4930558K02Rik	chr1	161806955	161807455	False	True
Dnm3	chr1	162305353	162305853	False	False
Mettl13	chr1	162375870	162376370	True	True
Vamp4	chr1	162397834	162398334	True	True
Myoc	chr1	162466474	162466974	False	False
Myocos	chr1	162485538	162486038	False	False
Prrc2c	chr1	162532085	162532585	False	True
Fmo4	chr1	162640991	162641491	False	False
Fmo1	chr1	162693929	162694429	False	False
Fmo2	chr1	162726031	162726531	False	False
Fmo6	chr1	162764834	162765334	False	False
Fmo3	chr1	162811846	162812346	False	False
Mroh9	chr1	162912989	162913489	False	False
Prrx1	chr1	163141029	163141529	False	False
Gorab	chr1	163230988	163231488	True	True
Ntmt2	chr1	163552551	163553051	False	False
Kifap3	chr1	163606902	163607402	False	True
Scyl3	chr1	163756419	163756919	False	True
Firrm	chr1	163822115	163822615	False	True
Mettl18	chr1	163822208	163822708	False	True
Sele	chr1	163875523	163876023	False	False
Sell	chr1	163889301	163889801	False	False
Selp	chr1	163942583	163943083	False	False
F5	chr1	163979157	163979657	False	False
Slc19a2	chr1	164076365	164076865	False	False
Ccdc181	chr1	164102904	164103404	False	False
Nme7	chr1	164131440	164131940	False	True
Blzf1	chr1	164134803	164135303	False	True
Atp1b1	chr1	164285674	164286174	False	False
Dpt	chr1	164623963	164624463	False	False
Xcl1	chr1	164762846	164763346	False	False
Tbx19	chr1	164988092	164988592	False	True
Sft2d2	chr1	165021757	165022257	False	True
Tiprl	chr1	165064262	165064762	True	True
Gpr161	chr1	165123108	165123608	False	False
Dcaf6	chr1	165287784	165288284	False	True
Mpc2	chr1	165288356	165288856	False	True
Adcy10	chr1	165312502	165313002	False	False
Mpzl1	chr1	165436865	165437365	True	False
Rcsd1	chr1	165535405	165535905	False	False
Creg1	chr1	165591065	165591565	False	True
Cd247	chr1	165616000	165616500	False	True
Pou2f1	chr1	165829997	165830497	False	True
Styxl2	chr1	165955241	165955741	False	False
Gpa33	chr1	165957557	165958057	False	False
Mael	chr1	166066066	166066566	False	False
Ildr2	chr1	166081512	166082012	False	False
Tada1	chr1	166206416	166206916	True	True
Pogk	chr1	166237101	166237601	False	False
Gm4846	chr1	166324907	166325407	False	False
Gm4847	chr1	166475012	166475512	False	False
Fmo9	chr1	166509164	166509664	False	False
Fam78b	chr1	166828908	166829408	False	False
Uck2	chr1	167112639	167113139	True	False
Tmco1	chr1	167136055	167136555	True	True
Aldh9a1	chr1	167177310	167177810	False	True
Mgst3	chr1	167221160	167221660	False	True
Lrrc52	chr1	167294099	167294599	False	False
Rxrg	chr1	167425703	167426203	False	False
Lmx1a	chr1	167516556	167517056	False	False
Pbx1	chr1	168258823	168259323	False	False
Nuf2	chr1	169358783	169359283	False	True
Rgs5	chr1	169482820	169483320	False	True
Rgs4	chr1	169574961	169575461	False	False
Ccdc190	chr1	169755967	169756467	False	False
Hsd17b7	chr1	169796560	169797060	False	False
Ddr2	chr1	169937880	169938380	False	False
Uap1	chr1	170002276	170002776	False	True
Uhmk1	chr1	170042053	170042553	True	True
Sh2d1b2	chr1	170060068	170060568	False	False
Sh2d1b1	chr1	170104639	170105139	False	False
Gm7694	chr1	170133651	170134151	False	False
Spata46	chr1	170136122	170136622	False	True
Nos1ap	chr1	170417180	170417680	False	True
Olfml2b	chr1	170471851	170472351	False	False
Atf6	chr1	170695090	170695590	True	True
Gm26620	chr1	170712384	170712884	False	False
Dusp12	chr1	170712518	170713018	True	True
Fcrlb	chr1	170740260	170740760	False	False
Fcrla	chr1	170754902	170755402	False	False
Fcgr2b	chr1	170803446	170803946	False	False
Fcgr4	chr1	170846239	170846739	False	False
Fcgr3	chr1	170886722	170887222	False	False
Cfap126	chr1	170941237	170941737	False	True
Sdhc	chr1	170977922	170978422	True	True
Mpz	chr1	170978030	170978530	False	False
Pcp4l1	chr1	171023587	171024087	False	False
Nr1i3	chr1	171041305	171041805	False	False
Tomm40l	chr1	171049833	171050333	False	True
Apoa2	chr1	171052373	171052873	False	False
Fcer1g	chr1	171061684	171062184	False	False
Ndufs2	chr1	171074441	171074941	True	True
Adamts4	chr1	171077740	171078240	False	False
B4galt3	chr1	171097648	171098148	True	False
Ppox	chr1	171108084	171108584	False	False
Usp21	chr1	171115314	171115814	True	True
Ufc1	chr1	171122347	171122847	False	True
Dedd	chr1	171156463	171156963	True	True
Nit1	chr1	171172946	171173446	True	True
Pfdn2	chr1	171172988	171173488	True	True
Klhdc9	chr1	171188116	171188616	False	False
Nectin4	chr1	171197670	171198170	False	False
Arhgap30	chr1	171216272	171216772	False	False
Usf1	chr1	171238631	171239131	True	True
Tstd1	chr1	171246351	171246851	False	False
F11r	chr1	171264853	171265353	False	False
Alyref2	chr1	171330796	171331296	False	False
Itln1	chr1	171362612	171363112	False	False
Cd244a	chr1	171386511	171387011	False	False
Ly9	chr1	171434676	171435176	False	False
Slamf7	chr1	171480353	171480853	False	False
Cd48	chr1	171509327	171509827	False	False
Slamf1	chr1	171594445	171594945	False	False
Cd84	chr1	171667015	171667515	False	True
Slamf6	chr1	171744832	171745332	False	False
Vangl2	chr1	171855761	171856261	False	False
Nhlh1	chr1	171884890	171885390	False	False
Copa	chr1	171909846	171910346	True	True
Ncstn	chr1	171910112	171910612	True	True
Pex19	chr1	171954079	171954579	True	True
Dcaf8	chr1	172014698	172015198	True	True
Pea15a	chr1	172034121	172034621	False	False
Casq1	chr1	172047032	172047532	False	False
Atp1a4	chr1	172085731	172086231	False	False
Igsf8	chr1	172088958	172089458	False	False
Atp1a2	chr1	172125381	172125881	False	False
Kcnj9	chr1	172156635	172157135	False	False
Kcnj10	chr1	172168527	172169027	False	False
Pigm	chr1	172203863	172204363	False	True
Slamf9	chr1	172302675	172303175	False	False
Igsf9	chr1	172309532	172310032	False	False
Tagln2	chr1	172327364	172327864	True	False
Cfap45	chr1	172348498	172348998	False	False
Vsig8	chr1	172383255	172383755	False	False
Slamf8	chr1	172417885	172418385	False	False
Fcrl6	chr1	172429868	172430368	False	False
Dusp23	chr1	172460279	172460779	False	False
Crp	chr1	172525373	172525873	False	False
Apcs	chr1	172722358	172722858	False	False
Or10j5	chr1	172777726	172778226	False	False
Or10j27	chr1	172964691	172965191	False	False
Or10j7	chr1	173017957	173018457	False	False
Or10j3	chr1	173025125	173025625	False	False
Or10j3b	chr1	173039709	173040209	False	False
Fcer1a	chr1	173054511	173055011	False	False
Or10j2	chr1	173093318	173093818	False	False
Mptx2	chr1	173105094	173105594	False	False
Ackr1	chr1	173161067	173161567	False	False
Aim2	chr1	173178195	173178695	False	True
Cadm3	chr1	173195011	173195511	False	False
Ifi206	chr1	173318357	173318857	False	False
Ifi214	chr1	173363273	173363773	False	False
Ifi213	chr1	173426390	173426890	False	False
Ifi209	chr1	173458233	173458733	False	False
Ifi208	chr1	173500996	173501496	False	False
Ifi207	chr1	173569063	173569563	False	False
Ifi204	chr1	173594235	173594735	False	False
Mndal	chr1	173707621	173708121	False	False
Ifi211	chr1	173740362	173740862	False	False
Ifi203	chr1	173769988	173770488	False	False
Ifi202b	chr1	173810060	173810560	False	False
Ifi205	chr1	173859071	173859571	False	False
Or10aa1	chr1	173868021	173868521	False	False
Or10aa3	chr1	173876521	173877021	False	False
Or6n2	chr1	173893921	173894421	False	False
Or6n1	chr1	173911647	173912147	False	False
Or6k14	chr1	173924207	173924707	False	False
Or6k6	chr1	173948478	173948978	False	False
Or6k4	chr1	173958833	173959333	False	False
Or6k8-ps1	chr1	173978797	173979297	False	False
Or6k2	chr1	173982949	173983449	False	False
Spta1	chr1	174000092	174000592	False	True
Or10z1	chr1	174079377	174079877	False	False
Mptx1	chr1	174157834	174158334	False	False
Or10x1	chr1	174192438	174192938	False	False
Or10x4	chr1	174218362	174218862	False	False
Or6p1	chr1	174251380	174251880	False	False
Or6y1	chr1	174269398	174269898	False	False
Fmn2	chr1	174329141	174329641	False	False
Grem2	chr1	174749135	174749635	False	False
