TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Sctr	chr1	120006644	120007144	False	False
Tmem37	chr1	120073824	120074324	False	False
Dbi	chr1	120120828	120121328	False	False
3110009E18Rik	chr1	120120937	120121437	False	False
Steap3	chr1	120265005	120265505	False	False
C1ql2	chr1	120340332	120340832	False	False
Marco	chr1	120504774	120505274	False	False
En1	chr1	120602168	120602668	False	False
Insig2	chr1	121332339	121332839	False	True
Ccdc93	chr1	121430799	121431299	False	False
Htr5b	chr1	121528215	121528715	False	False
Ddx18	chr1	121567739	121568239	False	True
Dpp10	chr1	124845789	124846289	False	False
Actr3	chr1	125435297	125435797	False	True
Slc35f5	chr1	125560766	125561266	False	True
Gpr39	chr1	125676745	125677245	False	False
Lypd1	chr1	125911964	125912464	False	False
Nckap5	chr1	126830549	126831049	False	False
Mgat5	chr1	127204768	127205268	False	False
Tmem163	chr1	127677846	127678346	False	False
Acmsd	chr1	127729163	127729663	False	False
Ccnt2	chr1	127773914	127774414	False	True
Map3k19	chr1	127854781	127855281	False	False
Rab3gap1	chr1	127868523	127869023	True	True
Zranb3	chr1	128102797	128103297	False	True
R3hdm1	chr1	128103074	128103574	False	False
Ubxn4	chr1	128243714	128244214	False	True
Lct	chr1	128328068	128328568	False	False
Mcm6	chr1	128359414	128359914	False	True
Dars	chr1	128417109	128417609	True	False
Cxcr4	chr1	128592040	128592540	False	False
Thsd7b	chr1	129273094	129273594	False	False
Cd55b	chr1	130422759	130423259	False	False
Cd55	chr1	130462494	130462994	False	False
Zp3r	chr1	130629371	130629871	False	False
C4bp	chr1	130661382	130661882	False	False
Gm29427	chr1	130715549	130716049	False	False
Yod1	chr1	130717077	130717577	False	True
Pfkfb2	chr1	130729003	130729503	False	False
AA986860	chr1	130731726	130732226	False	False
Fcamr	chr1	130800652	130801152	False	False
Pigr	chr1	130826434	130826934	False	False
Fcmr	chr1	130865530	130866030	False	True
Il24	chr1	130887204	130887704	False	False
Il20	chr1	130911201	130911701	False	False
Il19	chr1	130939865	130940365	False	False
Il10	chr1	131019595	131020095	False	False
Mapkapk2	chr1	131097576	131098076	False	False
Dyrk3	chr1	131138090	131138590	False	False
Eif2d	chr1	131152931	131153431	True	True
Rassf5	chr1	131245008	131245508	False	False
Ikbke	chr1	131276701	131277201	False	False
Srgap2	chr1	131527097	131527597	False	False
Fam72a	chr1	131527653	131528153	False	True
Avpr1b	chr1	131598989	131599489	False	False
Ctse	chr1	131638056	131638556	False	False
Rab7b	chr1	131688445	131688945	False	False
Slc26a9	chr1	131743772	131744272	False	False
Pm20d1	chr1	131797131	131797631	False	True
Slc41a1	chr1	131827727	131828227	False	False
Rab29	chr1	131866990	131867490	False	False
Nucks1	chr1	131910306	131910806	False	True
Slc45a3	chr1	131962717	131963217	False	False
Elk4	chr1	132007357	132007857	True	True
Mfsd4a	chr1	132067715	132068215	False	False
Cdk18	chr1	132139434	132139934	False	False
Lemd1	chr1	132191181	132191681	False	False
Gm29695	chr1	132191207	132191707	False	False
Gm10188	chr1	132229517	132230017	False	False
Klhdc8a	chr1	132298376	132298876	False	False
Nuak2	chr1	132315876	132316376	False	False
Tmcc2	chr1	132391031	132391531	False	True
Dstyk	chr1	132417305	132417805	False	True
Rbbp5	chr1	132477185	132477685	False	True
Tmem81	chr1	132505980	132506480	False	False
Cntn2	chr1	132542689	132543189	False	False
Nfasc	chr1	132741507	132742007	False	False
Lrrn2	chr1	132880023	132880523	False	False
Mdm4	chr1	133025088	133025588	False	True
Pik3c2b	chr1	133045762	133046262	False	False
Ppp1r15b	chr1	133130893	133131393	False	True
Plekha6	chr1	133181071	133181571	False	False
Golt1a	chr1	133309550	133310050	False	False
Kiss1	chr1	133326962	133327462	False	False
Ren1	chr1	133350260	133350760	False	False
Etnk2	chr1	133363322	133363822	False	False
Sox13	chr1	133424127	133424627	False	False
Snrpe	chr1	133610041	133610541	True	True
Gm38394	chr1	133661068	133661568	False	False
Lax1	chr1	133689836	133690336	False	True
Atp2b4	chr1	133800791	133801291	False	False
Optc	chr1	133907749	133908249	False	False
Prelp	chr1	133921164	133921664	False	False
Fmod	chr1	134037004	134037504	False	False
Btg2	chr1	134078870	134079370	False	False
Chit1	chr1	134110992	134111492	False	False
Chil1	chr1	134181926	134182426	False	False
Mybph	chr1	134193207	134193707	False	False
Adora1	chr1	134235181	134235681	False	False
Myog	chr1	134289739	134290239	False	False
Ppfia4	chr1	134332678	134333178	False	True
Tmem183a	chr1	134361729	134362229	True	True
Mgat4f	chr1	134385690	134386190	False	False
Cyb5r1	chr1	134405531	134406031	False	False
Adipor1	chr1	134415128	134415628	False	True
Klhl12	chr1	134455281	134455781	False	True
Rabif	chr1	134494398	134494898	True	False
Mgat4e	chr1	134549432	134549932	False	False
Kdm5b	chr1	134559942	134560442	False	False
Syt2	chr1	134646431	134646931	False	False
Ppp1r12b	chr1	134846170	134846670	False	True
Ube2t	chr1	134962315	134962815	False	True
Lgr6	chr1	135105026	135105526	False	True
Ptpn7	chr1	135132475	135132975	False	True
Arl8a	chr1	135146574	135147074	True	False
Gpr37l1	chr1	135167431	135167931	False	False
Elf3	chr1	135258318	135258818	False	False
Rnpep	chr1	135283834	135284334	True	False
Timm17a	chr1	135313528	135314028	False	True
Lmod1	chr1	135324557	135325057	False	False
Shisa4	chr1	135374987	135375487	False	False
Ipo9	chr1	135430249	135430749	True	True
Nav1	chr1	135687855	135688355	False	False
Csrp1	chr1	135719811	135720311	False	True
Phlda3	chr1	135766884	135767384	False	False
Tnni1	chr1	135782815	135783315	False	False
Lad1	chr1	135818348	135818848	False	False
Tnnt2	chr1	135836104	135836604	False	False
Pkp1	chr1	135918957	135919457	False	False
Igfn1	chr1	135982232	135982732	False	False
Tmem9	chr1	136007900	136008400	True	False
Ascl5	chr1	136050554	136051054	False	False
Cacna1s	chr1	136052500	136053000	False	False
Kif21b	chr1	136131139	136131639	False	False
Mroh3	chr1	136212578	136213078	False	False
Inava	chr1	136234014	136234514	False	False
Gpr25	chr1	136260623	136261123	False	False
Camsap2	chr1	136345448	136345948	False	False
Ddx59	chr1	136415021	136415521	True	False
Kif14	chr1	136467685	136468185	False	True
Zfp281	chr1	136624651	136625151	False	False
Nr5a2	chr1	136960198	136960698	False	False
Ptprc	chr1	138175056	138175556	False	False
Atp6v1g3	chr1	138273488	138273988	False	False
Nek7	chr1	138619499	138619999	False	False
Lhx9	chr1	138848327	138848827	False	False
2310009B15Rik	chr1	138856602	138857102	False	True
Dennd1b	chr1	138963619	138964119	False	False
Crb1	chr1	139376827	139377327	False	True
Zbtb41	chr1	139422132	139422632	False	False
Aspm	chr1	139454522	139455022	False	False
F13b	chr1	139501452	139501952	False	False
Cfhr1	chr1	139560022	139560522	False	False
Gm4788	chr1	139780993	139781493	False	False
Cfhr2	chr1	139858440	139858940	False	False
Cfh	chr1	140183030	140183530	False	False
Kcnt2	chr1	140245957	140246457	False	False
B3galt2	chr1	143640414	143640914	False	False
Cdc73	chr1	143702643	143703143	False	True
Glrx2	chr1	143716088	143716588	False	False
Ro60	chr1	143776818	143777318	False	True
Uchl5	chr1	143777031	143777531	False	True
Rgs2	chr1	144003911	144004411	False	False
Rgs13	chr1	144177122	144177622	False	False
Rgs1	chr1	144248992	144249492	False	False
Rgs21	chr1	144567417	144567917	False	False
Rgs18	chr1	144775185	144775685	False	False
Brinp3	chr1	146494510	146495010	False	False
Pla2g4a	chr1	149961040	149961540	False	False
Ptgs2	chr1	150099781	150100281	False	False
Pdc	chr1	150319167	150319667	False	False
Tpr	chr1	150392588	150393088	False	True
Odr4	chr1	150392830	150393330	False	True
Prg4	chr1	150465915	150466415	False	False
Hmcn1	chr1	150992801	150993301	False	False
Gm47985	chr1	151182287	151182787	False	False
Gm8947	chr1	151192126	151192626	False	False
Gm47995	chr1	151198198	151198698	False	False
3110040M04Rik	chr1	151203871	151204371	False	False
Gm47996	chr1	151209881	151210381	False	False
Ivns1abp	chr1	151344227	151344727	False	True
Swt1	chr1	151428205	151428705	False	True
Trmt1l	chr1	151428292	151428792	True	True
Rnf2	chr1	151500705	151501205	True	True
Fam129a	chr1	151571123	151571623	False	False
Edem3	chr1	151755124	151755624	False	True
1700025G04Rik	chr1	152089720	152090220	False	False
Tsen15	chr1	152386432	152386932	True	True
Colgalt2	chr1	152399580	152400080	False	True
Apobec4	chr1	152750301	152750801	False	False
Rgl1	chr1	152766055	152766555	False	False
Arpc5	chr1	152766292	152766792	False	False
Ncf2	chr1	152799944	152800444	False	False
Smg7	chr1	152902372	152902872	False	True
Nmnat2	chr1	152954748	152955248	False	True
Lamc2	chr1	153185797	153186297	False	False
Lamc1	chr1	153332536	153333036	False	False
Shcbp1l	chr1	153424912	153425412	False	False
Dhx9	chr1	153487358	153487858	True	True
Npl	chr1	153549795	153550295	False	False
Rgs8	chr1	153652775	153653275	False	False
Rgs16	chr1	153740099	153740599	False	False
Rnasel	chr1	153749176	153749676	False	False
Rgsl1	chr1	153843892	153844392	False	False
Teddm1b	chr1	153874095	153874595	False	False
Teddm1a	chr1	153891492	153891992	False	False
Teddm2	chr1	153899958	153900458	False	False
Glul	chr1	153903548	153904048	False	True
Zfp648	chr1	154200937	154201437	False	True
Cacna1e	chr1	154863817	154864317	False	False
Ier5	chr1	155099386	155099886	False	False
Mr1	chr1	155146554	155147054	False	True
Stx6	chr1	155158465	155158965	False	False
BC034090	chr1	155244194	155244694	False	False
Xpr1	chr1	155417079	155417579	False	True
Acbd6	chr1	155557872	155558372	True	True
Lhx4	chr1	155751434	155751934	False	False
Qsox1	chr1	155812601	155813101	False	False
Cep350	chr1	155973005	155973505	False	True
Tor1aip2	chr1	156035153	156035653	True	True
Tor1aip1	chr1	156036177	156036677	True	False
Fam163a	chr1	156204776	156205276	False	True
Tdrd5	chr1	156303356	156303856	False	True
Nphs2	chr1	156310477	156310977	False	False
Gm2000	chr1	156365790	156366290	False	False
Axdnd1	chr1	156398292	156398792	False	True
Soat1	chr1	156474081	156474581	False	False
Abl2	chr1	156558737	156559237	False	False
Tor3a	chr1	156674106	156674606	False	True
Fam20b	chr1	156703544	156704044	False	False
Angptl1	chr1	156838312	156838812	False	False
Ralgps2	chr1	156939352	156939852	False	False
Tex35	chr1	157108430	157108930	False	False
Rasal2	chr1	157412345	157412845	False	True
Cryzl2	chr1	157458330	157458830	False	False
Sec16b	chr1	157506478	157506978	False	False
Brinp2	chr1	158296214	158296714	False	False
Astn1	chr1	158362090	158362590	False	False
Pappa2	chr1	158958117	158958617	False	False
Cop1	chr1	159232076	159232576	False	True
Tnr	chr1	159850147	159850647	False	True
4930523C07Rik	chr1	160044134	160044634	False	False
Tnn	chr1	160153330	160153830	False	False
Mrps14	chr1	160194965	160195465	True	True
Cacybp	chr1	160212625	160213125	False	False
Rabgap1l	chr1	160307527	160308027	False	True
Gpr52	chr1	160577724	160578224	False	False
Rc3h1	chr1	160929774	160930274	False	False
Serpinc1	chr1	160978396	160978896	False	False
Zbtb37	chr1	161034034	161034534	False	True
Dars2	chr1	161070408	161070908	True	True
Cenpl	chr1	161070463	161070963	False	True
Klhl20	chr1	161131261	161131761	True	True
Ankrd45	chr1	161142462	161142962	False	False
Tex50	chr1	161159064	161159564	False	False
Prdx6	chr1	161250969	161251469	True	True
Tnfsf4	chr1	161395159	161395659	False	False
Tnfsf18	chr1	161494405	161494905	False	False
Fasl	chr1	161788245	161788745	False	False
Suco	chr1	161876432	161876932	False	False
Pigc	chr1	161968936	161969436	True	True
4930558K02Rik	chr1	161979386	161979886	False	True
Dnm3	chr1	162477784	162478284	False	False
Eef1aknmt	chr1	162548301	162548801	True	True
Vamp4	chr1	162570265	162570765	True	True
Myoc	chr1	162638905	162639405	False	False
Myocos	chr1	162657969	162658469	False	False
Prrc2c	chr1	162704516	162705016	False	True
Fmo4	chr1	162813422	162813922	False	False
Fmo1	chr1	162866360	162866860	False	False
Fmo2	chr1	162898462	162898962	False	False
Fmo6	chr1	162937265	162937765	False	False
Fmo3	chr1	162984277	162984777	False	False
Mroh9	chr1	163085420	163085920	False	False
Prrx1	chr1	163313460	163313960	False	False
Gorab	chr1	163403419	163403919	True	True
Mettl11b	chr1	163724982	163725482	False	False
Kifap3	chr1	163779333	163779833	False	True
Scyl3	chr1	163928850	163929350	False	True
BC055324	chr1	163994546	163995046	False	True
Mettl18	chr1	163994639	163995139	False	True
Sele	chr1	164047984	164048484	False	False
Sell	chr1	164061732	164062232	False	False
Selp	chr1	164115014	164115514	False	False
F5	chr1	164151588	164152088	False	False
Slc19a2	chr1	164248796	164249296	False	False
Ccdc181	chr1	164275335	164275835	False	False
Nme7	chr1	164303871	164304371	False	True
Blzf1	chr1	164307234	164307734	False	True
Atp1b1	chr1	164458105	164458605	False	False
Dpt	chr1	164796394	164796894	False	False
Xcl1	chr1	164935277	164935777	False	False
Tbx19	chr1	165160523	165161023	False	True
Sft2d2	chr1	165194188	165194688	False	True
Tiprl	chr1	165236693	165237193	True	True
Gpr161	chr1	165295539	165296039	False	False
Dcaf6	chr1	165460215	165460715	False	True
Mpc2	chr1	165460787	165461287	False	True
Adcy10	chr1	165484933	165485433	False	False
Mpzl1	chr1	165609296	165609796	True	False
Rcsd1	chr1	165707836	165708336	False	False
Creg1	chr1	165763496	165763996	False	True
Cd247	chr1	165788431	165788931	False	True
Pou2f1	chr1	166002428	166002928	False	True
Dusp27	chr1	166127672	166128172	False	False
Gpa33	chr1	166129988	166130488	False	False
Mael	chr1	166238497	166238997	False	False
Ildr2	chr1	166253943	166254443	False	False
Tada1	chr1	166378847	166379347	True	True
Pogk	chr1	166409532	166410032	False	False
Gm4846	chr1	166497338	166497838	False	False
Gm4847	chr1	166647443	166647943	False	False
Fmo9	chr1	166681595	166682095	False	False
Fam78b	chr1	167001339	167001839	False	False
Uck2	chr1	167285070	167285570	True	False
Tmco1	chr1	167308486	167308986	True	True
Aldh9a1	chr1	167349741	167350241	False	True
Mgst3	chr1	167393591	167394091	False	True
Lrrc52	chr1	167466530	167467030	False	False
Rxrg	chr1	167598134	167598634	False	False
Lmx1a	chr1	167688987	167689487	False	False
Pbx1	chr1	168431254	168431754	False	False
Nuf2	chr1	169531214	169531714	False	True
Rgs5	chr1	169655251	169655751	False	True
Rgs4	chr1	169747392	169747892	False	False
Ccdc190	chr1	169928398	169928898	False	False
Hsd17b7	chr1	169968991	169969491	False	False
Ddr2	chr1	170110311	170110811	False	False
Uap1	chr1	170174707	170175207	False	True
Uhmk1	chr1	170214484	170214984	True	True
Sh2d1b2	chr1	170232499	170232999	False	False
Sh2d1b1	chr1	170277070	170277570	False	False
Gm7694	chr1	170306082	170306582	False	False
Spata46	chr1	170308553	170309053	False	True
Nos1ap	chr1	170589611	170590111	False	True
Olfml2b	chr1	170644282	170644782	False	False
Atf6	chr1	170867521	170868021	True	True
Gm26620	chr1	170884815	170885315	False	False
Dusp12	chr1	170884949	170885449	True	True
Fcrlb	chr1	170912691	170913191	False	False
Fcrla	chr1	170927333	170927833	False	False
Fcgr2b	chr1	170975877	170976377	False	False
Fcgr4	chr1	171018670	171019170	False	False
Fcgr3	chr1	171059153	171059653	False	False
Cfap126	chr1	171113668	171114168	False	True
Sdhc	chr1	171150353	171150853	True	True
Mpz	chr1	171150461	171150961	False	False
Pcp4l1	chr1	171196018	171196518	False	False
Nr1i3	chr1	171213736	171214236	False	False
Tomm40l	chr1	171222264	171222764	False	True
Apoa2	chr1	171224804	171225304	False	False
Fcer1g	chr1	171234115	171234615	False	False
Ndufs2	chr1	171246872	171247372	True	True
Adamts4	chr1	171250171	171250671	False	False
B4galt3	chr1	171270078	171270578	True	False
Ppox	chr1	171280510	171281010	False	False
Usp21	chr1	171287711	171288211	True	True
Ufc1	chr1	171294774	171295274	False	True
Dedd	chr1	171328895	171329395	True	True
Nit1	chr1	171345378	171345878	True	True
Pfdn2	chr1	171345420	171345920	True	True
Klhdc9	chr1	171360548	171361048	False	False
Nectin4	chr1	171370102	171370602	False	False
Arhgap30	chr1	171388704	171389204	False	False
Usf1	chr1	171411063	171411563	True	True
Tstd1	chr1	171418783	171419283	False	False
F11r	chr1	171437285	171437785	False	False
Alyref2	chr1	171503228	171503728	False	False
Itln1	chr1	171535044	171535544	False	False
Cd244a	chr1	171558943	171559443	False	False
Ly9	chr1	171607108	171607608	False	False
Slamf7	chr1	171652785	171653285	False	False
Cd48	chr1	171681759	171682259	False	False
Slamf1	chr1	171766877	171767377	False	False
Cd84	chr1	171839447	171839947	False	True
Gm10521	chr1	171895414	171895914	False	False
Slamf6	chr1	171917265	171917765	False	False
Vangl2	chr1	172028194	172028694	False	False
Nhlh1	chr1	172057323	172057823	False	False
Copa	chr1	172082279	172082779	True	True
Ncstn	chr1	172082545	172083045	True	True
Pex19	chr1	172126512	172127012	True	True
Dcaf8	chr1	172187131	172187631	True	True
Pea15a	chr1	172206554	172207054	False	False
Casq1	chr1	172219465	172219965	False	False
Atp1a4	chr1	172258164	172258664	False	False
Igsf8	chr1	172261391	172261891	False	False
Atp1a2	chr1	172297814	172298314	False	False
Kcnj9	chr1	172329068	172329568	False	False
Kcnj10	chr1	172340960	172341460	False	False
Pigm	chr1	172376296	172376796	False	True
Slamf9	chr1	172475108	172475608	False	False
Igsf9	chr1	172481965	172482465	False	False
Tagln2	chr1	172499797	172500297	True	False
Cfap45	chr1	172520931	172521431	False	False
Vsig8	chr1	172555688	172556188	False	False
Slamf8	chr1	172590318	172590818	False	False
Fcrl6	chr1	172602301	172602801	False	False
Dusp23	chr1	172632712	172633212	False	False
Crp	chr1	172697806	172698306	False	False
Apcs	chr1	172894791	172895291	False	False
Olfr16	chr1	172950159	172950659	False	False
Olfr1408	chr1	173137124	173137624	False	False
Olfr1406	chr1	173190390	173190890	False	False
Olfr218	chr1	173197558	173198058	False	False
Olfr1404	chr1	173212142	173212642	False	False
Fcer1a	chr1	173226944	173227444	False	False
Olfr418	chr1	173265751	173266251	False	False
Mptx2	chr1	173277527	173278027	False	False
Ackr1	chr1	173333500	173334000	False	False
Aim2	chr1	173350629	173351129	False	True
Cadm3	chr1	173367445	173367945	False	False
Ifi206	chr1	173490791	173491291	False	False
Ifi214	chr1	173535707	173536207	False	False
Ifi213	chr1	173598824	173599324	False	False
Ifi209	chr1	173630667	173631167	False	False
Ifi208	chr1	173673430	173673930	False	False
Ifi207	chr1	173741497	173741997	False	False
Ifi204	chr1	173766669	173767169	False	False
Mndal	chr1	173880055	173880555	False	False
Ifi211	chr1	173912796	173913296	False	False
Ifi203	chr1	173942422	173942922	False	False
Ifi202b	chr1	173982494	173982994	False	False
Ifi205	chr1	174031505	174032005	False	False
Olfr433	chr1	174040455	174040955	False	False
Olfr432	chr1	174048955	174049455	False	False
Olfr430	chr1	174066355	174066855	False	False
Olfr429	chr1	174084081	174084581	False	False
Olfr427	chr1	174096641	174097141	False	False
Olfr231	chr1	174120912	174121412	False	False
Olfr424	chr1	174131267	174131767	False	False
Olfr420	chr1	174155383	174155883	False	False
Spta1	chr1	174172526	174173026	False	True
Olfr419	chr1	174251811	174252311	False	False
Mptx1	chr1	174330268	174330768	False	False
Olfr417	chr1	174364872	174365372	False	False
Olfr248	chr1	174390796	174391296	False	False
Olfr414	chr1	174423814	174424314	False	False
Olfr220	chr1	174441832	174442332	False	False
